UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07   
101028,"R",8127332,"R",16659085,"R",0,"R",16659085,"R",24786417,"R",5188448,"R",0,"R",3786409,"R",3786409,"R",5855000,"R",16552550,"R",22407550,"R",26193959,"R",3212647,"R",10804085,"R",19698,"R",30000,"R",-10285524,"R",568259,"R",306000,"R",1522062,"R",22658314,"R",4232730,"R",0,"R",28719106,"R",12107821,"R",47800,"R",0,"R",18472615,"R",18530162,"R",-57547,"R",1072739,"R",-446933,"R",568259,"R",1394287,"R",3917601,"R",1624376,"R",3750,"R",3750,"R",0,"R",0,"A",,"R",0,"A",,"R",548666,"R",7488680,"R",0,"R",7462234,"R",0,"R",3521553,"R",0,"R",0,"R",0,"R",148,"R",0,"R",10983935,"R",18472615,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18472615,"R",6367128,"R",4365584,"R",0,"R",0,"R",0,"R",0,"R",743971,"R",506594,"R",1989296,"R",1253015,"R",3640931,"R",1080452,"R",3787275,"Z",0,"R",0,"A",,"A",,"A",,"A",,"R",2001561,"R",256893,"R",18530162,"R",7462538,"R",2511025,"R",2157474,"R",773597,"R",0,"R",5625528,1 ,"R",1371000,"R",11678000,"R",278213,"R",3158264,1 ,"R",142034,"R",4583983,"R",2934434,"R",2030184,"R",3339674,"R",1540791,"R",1048486,"R",3750,"R",0,"R",716325,"R",6649026,"R",2861751,"R",0,"R",2861751,"R",3787275,"R",2061151,"R",2061151,"R",0,"R",76454,"R",76454,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",724146,"R",724146,"R",0,1 ,"R",49698,"R",49698,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-11038635,"R",18472615,"R",-57547,"R",568260,"R",19698,"R",5855000,"R",18527315
101143,"R",25834999,"R",24830811,"R",0,"R",24830811,"R",50665810,"R",5868074,"R",0,"R",2661002,"R",2661002,"R",4480000,"R",20147728,"R",24627728,"R",27288730,"R",4962355,"R",20350811,"R",0,"R",17221,"R",3914767,"R",24282799,"R",857453,"R",2673351,"R",28167908,"R",11275531,"R",5786543,"R",48760786,"R",23929976,"R",0,"R",0,"R",30710929,"R",24517679,"R",6193250,"R",18146533,"R",-56984,"R",24282799,"R",4969796,"R",3239374,"R",5223938,"R",17500,"R",17500,"Z",0,"R",37955,"A",,"R",0,"A",,"R",535,"R",13489098,"R",0,"R",10064653,"R",0,"R",6075959,"R",175912,"R",0,"R",394166,"R",48892,"R",462249,"R",17221831,"R",30710929,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30710929,"R",8650174,"R",5538678,"Z",0,"Z",0,"R",1048415,"R",93967,"R",852820,"R",525542,"R",2676918,"R",1406164,"R",4233098,"R",1323130,"R",5874712,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",1181542,"R",1,"R",24517679,"R",8887482,"R",2438321,"R",5854434,"R",1139649,"R",85853,"R",6111940,1 ,"R",985713,"R",13946000,"R",684000,"R",3200722,1 ,"R",-280699,"R",5416048,"R",4278355,"R",2576796,"R",3993444,"R",835239,"R",959525,"R",0,"R",0,"R",2783652,"R",8571860,"R",2697148,"R",0,"R",2697148,"R",5874712,"R",2697148,"R",2697148,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,1 ,"R",17187,"R",17221,"R",34,"R",0,"R",0,"R",0,"R",34,"R",6407290,"R",30662017,"R",6136266,"R",24282799,"R",25834999,"R",24830811,"R",24517680
101161,"R",57822300,"R",57958217,"R",5445435,"R",63403652,"R",121225952,"R",16562179,"R",1079233,"R",15292815,"R",16372048,"R",14482113,"R",60347945,"R",74830058,"R",91202106,"R",14995337,"R",43805217,"Z",0,"R",966365,"R",-13180894,"R",31590688,"R",2405754,"R",11279765,"R",91894582,"R",15333197,"R",2811331,"R",123724629,"R",65766411,"Z",0,"Z",0,"R",83215318,"R",81233311,"R",1982007,"R",22032011,"R",7576670,"R",31590688,"R",10863592,"R",15130613,"R",3656998,"R",44288,"R",44288,"Z",0,"R",285489,"A",,"Z",0,"A",,"R",424917,"R",30405897,"Z",0,"R",29421999,"R",2399756,"R",11725621,"Z",0,"Z",0,"R",2000,"R",83220,"R",9176825,"R",52809421,"R",83215318,"R",0,"R",0,"R",0,"R",0,"R",0,"R",83215318,"R",26996056,"R",18953124,"Z",0,"Z",0,"R",7277,"Z",0,"R",4979166,"R",1517773,"R",7038355,"R",3835366,"R",9345607,"R",3456798,"R",14830327,"R",1691895,"R",256042,"A",,"A",,"A",,"A",,"R",16344628,"R",0,"R",81233311,"R",28019103,"R",8129484,"R",8492853,"R",4016012,"R",407189,"R",32168670,1 ,"R",4190569,"R",43338941,"R",2553196,"R",9972476,1 ,"R",1581144,"R",15956686,"R",12442141,"R",6528584,"R",11725621,"R",7807534,"R",2113247,"Z",0,"Z",0,"R",7467733,"R",29114135,"R",13027903,"R",1255905,"R",14283808,"R",14830327,"R",11875990,"R",10682880,"R",1193110,"R",714190,"R",651395,"R",62795,"R",1693628,"R",1693628,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1982007,"R",83215318,"R",9558679,"R",31590688,"R",1079233,"R",15561346,"R",81233311
101240,"R",42998793,"R",59393755,"R",6670804,"R",66064559,"R",109063352,"R",14640974,"R",1701848,"R",7178115,"R",8879963,"R",25698719,"R",54693083,"R",80391802,"R",89271765,"R",15841386,"R",33643536,"R",2561217,"R",2007771,"R",-19621349,"R",18591175,"R",1316808,"R",3004112,"R",80534424,"R",17961446,"R",1239778,"R",104056568,"R",56088952,"R",1610936,"R",11132011,"R",64275669,"R",55233220,"R",9042449,"R",9403451,"R",145275,"R",18591175,"R",6629580,"R",15115152,"R",1585877,"R",118591,"R",64748,"R",53843,"R",410586,"A",,"R",60522,"A",,"R",44281,"R",23964589,"Z",0,"R",23937153,"R",893871,"R",14143521,"Z",0,"Z",0,"R",209,"R",192073,"R",875253,"R",40042080,"R",64006669,"Z",0,"R",269000,"Z",0,"R",0,"R",269000,"R",64275669,"R",17606294,"R",12315705,"Z",0,"Z",0,"R",62476,"R",40001,"R",2919545,"R",1684695,"R",5950152,"R",3695144,"R",13129310,"R",3907642,"R",7625253,"R",389509,"R",133045,"A",,"A",,"A",,"A",,"R",7550681,"R",1445359,"R",55233220,"R",23221591,"R",6036134,"R",4523235,"R",3349887,"R",1179683,"R",16922690,1 ,"R",3027447,"R",38293337,"R",2340315,"R",7735824,1 ,"R",1732710,"R",15839219,"R",12086071,"R",6606949,"R",9575438,"R",5129652,"R",689554,"R",0,"R",64911,"R",1938581,"R",17398136,"R",9619143,"R",153740,"R",9772883,"R",7625253,"R",5386720,"R",5386720,"R",0,"R",3751466,"R",3751466,"R",0,"R",384766,"R",384766,"R",0,"R",0,"Z",0,"R",0,"R",32643,"R",32643,"R",0,"R",217288,"R",63548,"R",153740,1 ,"R",3610956,"R",4191039,"R",580083,"R",0,"R",580083,"R",0,"R",0,"R",8773450,"R",64006669,"R",9048450,"R",18591174,"R",16583403,"R",25698719,"R",55233220
101286,"R",39181031,"R",38444804,"R",966373,"R",39411177,"R",78592208,"R",12554491,"R",647000,"R",4801767,"R",5448767,"R",5811000,"R",44706785,"R",50517785,"R",55966552,"R",10114462,"R",32829621,"R",1277854,"R",162756,"R",-9204546,"R",25065685,"R",842817,"R",4248921,"R",55024084,"R",13432400,"R",1399589,"R",74947811,"R",35660189,"R",0,"R",0,"R",50651791,"R",49882521,"R",769270,"R",24296415,"R",0,"R",25065685,"R",7402708,"R",9617368,"R",1618024,"R",14021,"R",0,"R",14021,"R",904954,"A",,"R",2556,"A",,"R",0,"R",19559631,"R",0,"R",18391178,"R",0,"R",12337150,"R",0,"R",0,"R",164330,"R",119735,"R",79767,"R",31092160,"R",50651791,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50651791,"R",18269894,"R",12117944,"R",0,"R",0,"R",0,"R",0,"R",1842061,"R",1285910,"R",4015218,"R",2524669,"R",5328364,"R",2709343,"R",10040435,"R",1279318,"R",90285,"A",,"A",,"A",,"A",,"R",9107231,"R",0,"R",49882521,"R",18728151,"R",6201796,"R",2743564,"R",6146095,"R",176079,"R",15886836,1 ,"R",3342507,"R",31704000,"R",1262000,"R",7326000,2 ,"A",,"A",,"A",,"A",,"R",8437671,"R",4132211,"R",378002,"R",0,"R",0,"R",4615904,"R",17563788,"R",7064789,"R",458564,"R",7523353,"R",10040435,"R",5882769,"R",5424205,"R",458564,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1640584,"R",1640584,"R",0,1 ,"R",167860,"R",162756,"R",-5104,"R",0,"R",0,"R",0,"R",-5104,"R",997452,"R",50651791,"R",769271,"R",25065685,"R",39304587,"R",6458000,"R",49882521
101295,"R",25607639,"R",110292805,"R",9412207,"R",119705012,"R",145312651,"R",13432695,"R",1475173,"R",9425175,"R",10900348,"R",29099787,"R",45798802,"R",74898589,"R",85798937,"R",11129791,"R",79205854,"Z",0,"Z",0,"R",-17389236,"R",61816618,"R",2659147,"R",10223767,"R",136919124,"R",33479095,"R",3783992,"R",187065125,"R",78352902,"R",1580582,"Z",0,"R",58489095,"R",53281453,"R",5207642,"R",56550735,"R",58241,"R",61816618,"R",11745403,"R",3702665,"R",1055732,"R",26256,"Z",0,"R",26256,"R",1183695,"A",,"R",38924,"A",,"R",178268,"R",17930943,"Z",0,"R",21026564,"Z",0,"R",18868233,"Z",0,"Z",0,"R",53460,"Z",0,"R",609895,"R",40558152,"R",58489095,"R",0,"R",0,"R",0,"R",0,"R",0,"R",58489095,"R",24645965,"R",10749919,"Z",0,"Z",0,"R",11107,"R",9701,"R",3816496,"R",1644391,"R",6063586,"R",2744051,"R",7115140,"R",2949081,"R",9205720,"R",2117839,"R",446911,"A",,"A",,"A",,"A",,"R",305600,"R",0,"R",53281453,"R",18544054,"R",5970638,"R",4687300,"R",4915202,"R",705662,"R",18458597,1 ,"R",972753,"R",31705000,"R",1413000,"R",7081866,1 ,"R",-1104321,"R",13534929,"R",9716791,"R",5779314,"R",9341797,"R",262952,"R",452189,"Z",0,"Z",0,"R",6475182,"R",16532120,"R",6926379,"R",400021,"R",7326400,"R",9205720,"R",4176048,"R",3948036,"R",228012,"R",146528,"R",138528,"R",8000,"R",219792,"R",207791,"R",12001,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",2784032,"R",2632024,"R",152008,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5207642,"R",58489095,"R",5265883,"R",61816619,"R",0,"R",30574960,"R",53281453
101301,"R",9536849,"R",25829228,"R",0,"R",25829228,"R",35366077,"R",5963225,"R",49455,"R",2809208,"R",2858663,"R",12831,"R",21970024,"R",21982855,"R",24841518,"R",5396940,"R",25766942,"R",1151563,"R",0,"R",-15827661,"R",11090844,"R",405819,"R",2421343,"R",40452544,"R",6884415,"R",0,"R",50164121,"R",26729558,"Z",0,"R",2394664,"R",21609138,"R",22958516,"R",-1349378,"R",11857549,"R",582673,"R",11090844,"R",1924420,"R",1071040,"R",2130713,"R",124701,"R",124701,"R",0,"R",0,"A",,"R",95118,"A",,"R",126000,"R",5471992,"R",0,"R",9185705,"R",0,"R",6275788,"R",0,"R",0,"R",0,"R",4418,"R",671235,"R",16137146,"R",21609138,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21609138,"R",5246060,"R",4386929,"R",0,"R",0,"R",91439,"R",87451,"R",872199,"R",781739,"R",3283550,"R",2140357,"R",2948148,"R",1641621,"R",4302176,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",6214944,"R",311183,"R",22958516,"R",9349280,"R",2903458,"R",2101436,"R",1609109,"R",9462,"R",6985771,1 ,"R",1307623,"R",14927587,"R",867131,"R",3392584,1 ,"R",359894,"R",6311455,"R",4529809,"R",2561641,"R",3410334,"R",126000,"R",2658845,"R",0,"R",0,"R",707891,"R",6903070,"R",2600894,"R",0,"R",2600894,"R",4302176,"R",1381421,"R",1381421,"R",0,"R",176275,"R",176275,"R",0,"R",618901,"R",618901,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",424297,"R",424297,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",-1349378,"R",21609138,"R",766705,"R",11090845,"R",9536849,"R",62286,"R",24841517
101462,"R",8910367,"R",8923976,"R",184782,"R",9108758,"R",18019125,"R",3479800,"R",225000,"R",1571559,"R",1796559,"R",224000,"R",11507685,"R",11731685,"R",13528244,"R",3413224,"R",8648925,"R",0,"R",0,"R",-4091468,"R",4557457,"R",172921,"R",1155309,"R",11017271,"R",5489984,"R",189416,"R",18024901,"R",8926976,"R",0,"R",0,"R",16188842,"R",12619195,"R",3569647,"R",956031,"R",31779,"R",4557457,"R",1162688,"R",5262251,"R",612137,"R",8851,"R",0,"R",8851,"R",55821,"A",,"R",38306,"A",,"R",45023,"R",7185077,"Z",0,"R",5739992,"Z",0,"R",2121365,"Z",0,"Z",0,"R",65010,"R",2259,"R",1075139,"R",9003765,"R",16188842,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16188842,"R",3543888,"R",2310455,"R",0,"R",0,"R",0,"R",0,"R",1029635,"R",646743,"R",1267795,"R",851879,"R",2924524,"R",1106009,"R",1445121,"R",19637,"R",0,"A",,"A",,"A",,"A",,"R",2388595,"R",0,"R",12619195,"R",4915086,"R",1284137,"R",1369961,"R",728583,"R",14033,"R",4307395,1 ,"R",564802,"R",8042000,"R",825000,"R",2209802,1 ,"R",-312589,"R",3160822,"R",2588224,"R",1269998,"R",2074210,"R",45212,"R",612136,"R",0,"R",373948,"R",77719,"R",3183225,"R",1738104,"R",0,"R",1738104,"R",1445121,"R",1738104,"R",1738104,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3569647,"R",16188842,"R",-31777,"R",4557457,"R",0,"R",0,"R",12619194
101471,"R",10832209,"R",4127554,"R",0,"R",4127554,"R",14959763,"R",6302718,"R",0,"R",1825648,"R",1825648,"Z",0,"R",19360889,"R",19360889,"R",21186537,"R",4801178,"R",4127554,"Z",0,"Z",0,"R",-8852788,"R",-4725234,"R",10000,"R",233506,"R",5229905,"R",5865727,"R",446396,"R",11785534,"R",7657980,"R",0,"R",0,"R",15830083,"R",13883392,"R",1946691,"R",-6539031,"R",-132894,"R",-4725234,"R",13832,"R",2753102,"R",3663503,"R",150866,"R",0,"R",150866,"R",0,"A",,"R",10428,"A",,"R",91961,"R",6683692,"R",0,"R",8613323,"Z",0,"R",495905,"Z",0,"Z",0,"R",0,"R",14523,"R",22640,"R",9146391,"R",15830083,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15830083,"R",5341578,"R",4220972,"R",0,"R",0,"R",0,"R",0,"R",1281227,"R",1070850,"R",1941083,"R",1394074,"R",1859768,"R",915126,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",3459736,"R",0,"R",13883392,"R",7601022,"R",2396427,"R",1238542,"R",550293,"R",0,"R",2097108,1 ,"R",913144,"R",12673801,"R",931141,"R",2793200,1 ,"R",821150,"R",6294970,"R",3870037,"R",3509518,"R",495905,"Z",0,"R",0,"Z",0,"Z",0,"R",1458071,"R",1953976,"R",1953976,"R",0,"R",1953976,"R",0,"R",494905,"R",494905,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1459071,"R",1459071,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1946691,"R",15830083,"R",1587756,"R",12741998,"R",8614443,"R",0,"R",13748618
101480,"R",92186231,"R",260437527,"R",16035257,"R",276472784,"R",368659015,"R",53773705,"R",22107375,"R",51236832,"R",73344207,"R",96924197,"R",149446667,"R",246370864,"R",319715071,"R",33897614,"R",179296577,"R",16130274,"R",962905,"R",-127569721,"R",68820035,"R",7219739,"R",17487921,"R",299122211,"R",21878204,"R",64334034,"R",410042109,"R",160706868,"R",0,"R",0,"R",166753080,"R",168155651,"R",-1402571,"R",70223000,"R",-394,"R",68820035,"R",51510319,"R",1899373,"R",4318471,"R",2083934,"R",2083934,"R",0,"R",20196388,"R",0,"R",0,"R",0,"R",5600335,"R",85608820,"R",0,"R",43764287,"R",0,"R",32840974,"R",0,"R",0,"R",0,"R",1078836,"R",571681,"R",78255778,"R",163864598,"R",2888482,"R",0,"R",0,"R",0,"R",2888482,"R",166753080,"R",58707614,"R",37208445,"R",386541,"R",141900,"R",2273206,"R",1110091,"R",9755865,"R",5371144,"R",21445760,"R",9909528,"R",27439571,"R",9309806,"R",21435050,"R",15866223,"R",1313599,"R",0,"R",0,"R",0,"R",0,"R",10845821,"R",0,"R",168155651,"R",64364513,"R",22502218,"R",18994473,"R",8545003,"R",3659542,"R",50089902,1 ,"R",12123629,"R",101985000,"R",2442000,"R",26965735,1 ,"R",-1277914,"R",45042424,"R",31455614,"R",22283832,"R",17222004,"R",11871683,"R",0,"R",0,"R",0,"R",30281145,"R",59374832,"R",37939782,"R",0,"R",37939782,"R",21435050,"R",17222004,"R",17222004,"R",0,"R",11930790,"R",11930790,"R",0,"R",52000,"R",52000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8734988,"R",8734988,"R",0,1 ,"R",13976189,"R",15173146,"R",1196957,"R",0,"R",0,"R",0,"R",1196957,"R",1498195,"R",172077197,"R",1498195,"R",113169413,"R",-26652374,"R",151571100,"R",176418312
101505,"R",43504942,"R",57863145,"R",38957728,"R",96820873,"R",140325815,"R",17759647,"R",2316393,"R",13406360,"R",15722753,"R",15601757,"R",60148564,"R",75750321,"R",91473074,"R",12589983,"R",49018171,"R",3274915,"R",1373505,"R",355814,"R",54022405,"R",9143715,"R",488647,"R",89419323,"R",14576096,"R",428152,"R",114055933,"R",47049072,"R",0,"R",0,"R",70229122,"R",66068565,"R",4160557,"R",49861847,"R",1,"R",54022405,"R",16682014,"R",2460217,"R",3109386,"R",401473,"R",208755,"R",192718,"R",154805,"A",,"R",0,"A",,"R",431376,"R",23239271,"R",0,"R",25184130,"R",50000,"R",21456048,"R",0,"R",0,"R",38918,"R",260755,"R",0,"R",46989851,"R",70229122,"R",0,"R",0,"R",0,"R",0,"R",0,"R",70229122,"R",27930704,"R",18469494,"R",0,"R",0,"R",8591,"R",2479,"R",2194556,"R",438835,"R",6319207,"R",4034165,"R",11488616,"R",5361390,"R",12841419,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",5285472,"R",0,"R",66068565,"R",28306363,"R",8884764,"R",6129438,"R",2773810,"R",444155,"R",19530035,1 ,"R",4848860,"R",42391000,"R",1283000,"R",10191756,1 ,"R",436613,"R",16346596,"R",11236444,"R",7567891,"R",11249043,"R",9034023,"R",1012129,"R",16984,"R",85394,"R",2675154,"R",24072727,"R",11231308,"R",0,"R",11231308,"R",12841419,"R",7916572,"R",7916572,"R",0,"R",32611,"R",32611,"R",0,"R",601081,"R",601081,"R",0,"R",0,"Z",0,"R",0,"R",5890,"R",5890,"R",0,"R",2675154,"R",2675154,"R",0,1 ,"R",1388586,"R",1384755,"R",-3831,"R",0,"R",3816,"R",-7646,"R",-1,"R",4160557,"R",70229122,"R",4160557,"R",54022405,"R",3630728,"R",17918150,"R",66068565
101514,"R",70046021,"R",119180513,"R",0,"R",119180513,"R",189226534,"R",20664765,"R",3592239,"R",15752316,"R",19344555,"R",24000428,"R",65378573,"R",89379001,"R",108723556,"R",13179058,"R",101922491,"R",1359516,"Z",0,"R",-15293322,"R",87988685,"R",4380954,"R",11588373,"R",129033486,"R",24538957,"R",11173108,"R",180714878,"R",61534365,"Z",0,"Z",0,"R",83668643,"R",79412973,"R",4255670,"R",83733017,"R",-2,"R",87988685,"R",20541572,"R",1723825,"R",2979997,"R",181382,"R",181382,"Z",0,"R",316870,"A",,"R",124268,"A",,"R",46232,"R",25914146,"Z",0,"R",30545242,"Z",0,"R",26537101,"Z",0,"Z",0,"R",81349,"R",46950,"R",408,"R",57211050,"R",83125196,"Z",0,"R",543446,"Z",0,"R",1,"R",543447,"R",83668643,"R",26968583,"R",16983367,"Z",0,"Z",0,"Z",0,"Z",0,"R",5412661,"R",3055273,"R",6374466,"R",3595786,"R",14523978,"R",5460926,"R",15680311,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",10452974,"R",0,"R",79412973,"R",29095352,"R",10216993,"R",6210252,"R",6162137,"R",977615,"R",26750624,1 ,"R",5430378,"R",45842000,"R",1199000,"R",11831000,1 ,"R",2811928,"R",17925255,"R",11980058,"R",8599508,"R",10182647,"R",9939806,"R",1063788,"R",0,"Z",0,"R",3538901,"R",24725142,"R",9044831,"R",0,"R",9044831,"R",15680311,"R",3724966,"R",3724966,"R",0,"R",3636131,"R",3636131,"Z",0,"R",389150,"R",389150,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1294584,"R",1294584,"R",0,1 ,"R",7643394,"R",9059221,"R",1415827,"R",185436,"R",1400852,"R",-170461,"R",0,"R",3712223,"R",83125196,"R",4255669,"R",144504490,"R",41222483,"R",1292050,"R",79412973
101569,"R",14960949,"R",53102665,"R",3585883,"R",56688548,"R",71649497,"R",10389629,"R",480000,"R",4670553,"R",5150553,"R",3160000,"R",39787076,"R",42947076,"R",48097629,"R",27859855,"R",30654078,"R",1274269,"R",0,"R",-25846705,"R",6081642,"R",2628595,"R",7225147,"R",72317256,"R",7513681,"R",0,"R",89684679,"R",36582014,"R",0,"R",0,"R",52466766,"R",48688940,"R",3777826,"R",2080507,"R",223309,"R",6081642,"R",3123509,"R",11157690,"R",1336308,"R",159058,"R",78942,"R",80116,"R",495083,"A",,"R",0,"A",,"R",395235,"R",16666883,"R",0,"R",15740091,"R",0,"R",19096491,"R",0,"R",0,"R",0,"R",190706,"R",772595,"R",35799883,"R",52466766,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52466766,"R",14064600,"R",8470313,"R",0,"R",0,"R",0,"R",0,"R",2647588,"R",1647021,"R",3637661,"R",2232389,"R",9131880,"R",2141579,"R",12866541,"R",271340,"R",0,"A",,"A",,"A",,"A",,"R",6069330,"R",0,"R",48688940,"R",14491302,"R",4942338,"R",15730053,"R",2303035,"R",105217,"R",11116995,1 ,"R",1188000,"R",26884000,"R",779000,"R",5855000,1 ,"R",-889695,"R",10758177,"R",8050517,"R",4506121,"R",8572187,"R",10524304,"R",396500,"R",45000,"R",0,"R",1416336,"R",20954327,"R",8087786,"R",0,"R",8087786,"R",12866541,"R",6449336,"R",6449336,"R",0,"R",442763,"R",442763,"Z",0,"R",30000,"R",30000,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",1165687,"R",1165687,"R",0,1 ,"R",586222,"R",586400,"R",178,"R",0,"R",178,"R",0,"R",0,"R",-32022058,"R",52466766,"R",3777825,"R",6081642,"R",1274269,"R",3160000,"R",48688940
