UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2C12,F2C12,XF2C121,F2C121,XF2C122,F2C122,XF2C13,F2C13,XF2C131,F2C131,XF2C132,F2C132,XF2C14,F2C14,XF2C141,F2C141,XF2C142,F2C142,XF2C15,F2C15,XF2C151,F2C151,XF2C152,F2C152,XF2C16,F2C16,XF2C161,F2C161,XF2C162,F2C162,XF2C17,F2C17,XF2C171,F2C171,XF2C172,F2C172,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02,XF2H03,F2H03,XF2H03A,F2H03A,XF2H03B,F2H03B,XF2H03C,F2H03C,XF2H03D,F2H03D,XF2I01,F2I01,XF2I02,F2I02,XF2I03,F2I03,XF2I04,F2I04,XF2I05,F2I05,XF2I06,F2I06,XF2I07,F2I07   
154527,"R",108944769,"R",98161184,"R",0,"R",250416253,"R",93903658,"R",74240904,"R",55439326,"R",101073269,"R",65602808,"R",35470461,"R",156512595,"R",13069375,"R",137437040,"R",10765179,"R",831000,"Z",0,"R",162102594,"R",63941410,"R",79444552,"R",50471352,"R",-37886,"R",28935314,"R",127577281,"R",0,"R",156512595,"R",1762164,"R",2769046,"R",2668614,"R",0,"R",2353753,"R",38524038,"R",48077615,"R",41043919,"R",0,"R",41043919,"R",1762164,"R",1762164,"R",0,"R",2769046,"R",2769046,"Z",0,"R",2668614,"R",2668614,"Z",0,"R",0,"Z",0,"Z",0,"R",2353753,"R",2353753,"Z",0,"R",31490342,"R",31490342,"R",0,"R",26511971,"R",26511971,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5299056,"R",5299056,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8722974,"R",3066289,"R",3701203,"R",1955482,"R",8630776,"R",3066289,"R",3609005,"R",1955482,"R",92198,"R",0,"R",92198,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",24444558,"R",7355311,"R",3142863,"R",13946384,"R",3483,"R",3483,"R",13135447,"R",13135447,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1327063,"R",1350613,"R",-23550,"R",0,"R",79444552,"R",56722170,"R",6820516,"R",15901866,"R",0,"R",0,"Z",0,"Z",0,"R",79444552,"R",56722170,"R",6820516,"R",15901866,"R",13225462,"R",7015486,"Z",0,"Z",0,"R",360640,"R",104505,"R",3640943,"R",1136410,"R",14540331,"R",4408493,"R",8098048,"R",3186373,"R",10605928,"R",2687935,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",50471352,"R",18539202,"R",7471785,"R",2115134,"R",4725860,"R",3645285,"R",13974086, 1,"R",77528456,"R",99150403,"R",21621947,"R",3276452,"R",21664873,"R",-3682143,"R",362765,"R",10466808,"R",60984434,"R",28935314,"R",127577281,"R",59093959,"R",74240904,"R",50471352
154536,"R",37022604,"R",8236857,"R",0,"R",51114173,"R",856598,"R",0,"R",12350951,"R",37906624,"R",26611862,"R",11294762,"R",50257575,"R",392376,"R",16523445,"R",2630958,"R",0,"R",0,"R",19546779,"R",11309922,"R",14732493,"R",5514102,"R",0,"R",9218391,"R",41039184,"R",0,"R",50257575,"R",0,"R",0,"R",0,"R",0,"R",2032723,"R",0,"R",2032723,"R",1991612,"R",41111,"R",2032723,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2032723,"R",1991612,"R",41111,"R",1340858,"R",1340858,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1167211,"R",1167211,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4524363,"R",2674609,"R",219761,"R",1629993,"R",4524363,"R",2674609,"R",219761,"R",1629993,"R",0,"R",0,"R",0,"R",0,"R",724772,"R",724772,"R",0,"R",0,"R",6578857,"R",570423,"R",6008434,"R",0,"R",0,"R",0,"R",324014,"R",324014,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",72418,"R",72418,"R",0,"R",0,"R",14732493,"R",6874305,"R",6228195,"R",1629993,"R",0,"R",1147959,"R",-1147959,"R",0,"R",14732493,"R",8022264,"R",5080236,"R",1629993,"R",1318461,"R",901707,"R",0,"R",0,"R",0,"R",0,"R",676968,"R",339840,"R",502418,"R",268471,"R",2316095,"R",1116821,"R",700160,"R",72947,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5514102,"R",2699786,"R",841340,"R",447815,"R",441819,"R",0,"R",1083342, 1,"R",29596833,"R",37612251,"R",8015418,"R",2860065,"R",6167188,"R",-1011835,"R",0,"R",2508162,"R",6874305,"R",9218391,"R",41039184,"R",13571245,"R",0,"R",5514102
154590,"R",4882333,"R",55117186,"Z",0,"R",77173764,"R",46479484,"R",41727915,"R",13545971,"R",17148309,"R",14108489,"R",3039820,"R",30694280,"R",1402751,"R",65269361,"R",19066935,"R",3284015,"R",0,"R",89023062,"R",33905876,"R",28262256,"R",23358246,"R",0,"R",4904010,"R",25790270,"R",0,"R",30694280,"R",3188822,"R",2478682,"R",1887282,"Z",0,"R",296877,"R",17546460,"R",25398123,"R",17843337,"R",0,"R",17843337,"R",3188822,"R",3188822,"R",0,"R",319538,"R",319538,"R",0,"R",1887282,"R",1887282,"R",0,"R",0,"R",0,"R",0,"R",296877,"R",296877,"R",0,"R",12150818,"R",12150818,"R",0,"R",12612071,"R",12612071,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1007303,"R",1007303,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4823060,"R",4653297,"R",0,"R",169763,"R",4823060,"R",4653297,"R",0,"R",169763,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",834958,"R",183464,"R",651494,"R",0,"R",0,"R",0,"R",4461357,"R",4461357,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",4523507,"R",4252571,"R",270936,"R",0,"R",28262256,"R",27170063,"R",922430,"R",169763,"R",0,"R",331909,"R",-331909,"R",0,"R",28262256,"R",27501972,"R",590521,"R",169763,"R",7057856,"R",3762855,"Z",0,"Z",0,"Z",0,"Z",0,"R",1165780,"R",549969,"R",6855131,"R",2663070,"R",3922641,"R",1422600,"R",4356838,"R",50043,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",23358246,"R",8448537,"R",2191671,"R",2901801,"R",1676557,"R",1460760,"R",6678920, 1,"R",6998807,"R",7522900,"R",524093,"R",125925,"R",623233,"R",-225065,"R",0,"R",4143726,"R",27501972,"R",4904010,"R",25790270,"R",1681298,"R",41727915,"R",23358246
154688,"R",68089605,"R",40792807,"R",0,"R",118510364,"R",26523244,"R",14669556,"R",34903076,"R",57084044,"R",44373629,"R",12710415,"R",91987120,"R",7053027,"R",67664509,"R",12886314,"R",4948,"R",0,"R",87608798,"R",46815991,"R",54574863,"R",36990902,"R",0,"R",17583961,"R",74403159,"R",0,"R",91987120,"R",1754215,"R",2427079,"R",1003089,"R",0,"R",0,"R",16636398,"R",21820781,"R",16636398,"R",0,"R",16636398,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",16636398,"R",16636398,"R",0,"R",25155160,"R",25155160,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5656513,"R",5656513,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5586118,"R",1338326,"R",3233001,"R",1014791,"R",5586118,"R",1338326,"R",3233001,"R",1014791,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13761232,"R",3079489,"R",10681743,"R",0,"R",0,"R",0,"R",4269110,"R",4269110,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",146730,"R",146730,"R",0,"R",0,"R",54574863,"R",39645328,"R",13914744,"R",1014791,"R",0,"R",3597285,"R",-3597285,"Z",0,"R",54574863,"R",43242613,"R",10317459,"R",1014791,"R",12870236,"R",7321831,"R",0,"R",0,"R",0,"R",0,"R",1683517,"R",996761,"R",7228598,"R",3474492,"R",7252700,"R",2670887,"R",3219483,"R",101419,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",4736368,"R",1045828,"R",36990902,"R",15611218,"R",2894533,"R",3700313,"R",2423476,"R",781756,"R",11579606, 1,"R",44319902,"R",54288205,"R",9968303,"R",1539926,"R",11003644,"R",-2575267,"R",0,"R",6251711,"R",43242613,"R",17583961,"R",74403159,"R",26994977,"R",14669556,"R",36990902
154712,"R",50076284,"R",82877661,"R",0,"R",162859780,"R",57871453,"R",49447226,"R",55882267,"R",49106060,"R",20255579,"R",28850481,"R",104988327,"R",1277895,"R",153155536,"R",16232667,"R",1532938,"R",2440216,"R",174639252,"R",91761591,"R",69927292,"R",54440974,"R",0,"R",15486318,"R",89502009,"R",0,"R",104988327,"R",1434835,"R",1588241,"R",591259,"R",0,"R",788824,"R",33607410,"R",38010569,"R",34396234,"R",0,"R",34396234,"R",1434835,"R",1434835,"R",0,"R",284527,"R",284527,"R",0,"R",591259,"R",591259,"R",0,"R",0,"R",0,"R",0,"R",549532,"R",549532,"R",0,"R",31536081,"R",31536081,"R",0,"R",28565257,"R",28565257,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6854856,"R",2606890,"R",2785538,"R",1462428,"R",6854856,"R",2606890,"R",2785538,"R",1462428,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9478372,"R",2368375,"R",7083300,"R",26697,"R",0,"R",0,"R",16895658,"R",16895658,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8133149,"R",7779270,"R",346795,"R",7084,"R",69927292,"R",58215450,"R",10215633,"R",1496209,"R",0,"R",2734975,"R",-2734975,"R",0,"R",69927292,"R",60950425,"R",7480658,"R",1496209,"R",16897428,"R",9576615,"R",10517,"R",7635,"R",0,"R",0,"R",3432348,"R",641916,"R",7151059,"R",2490081,"R",11923197,"R",3234138,"R",15026424,"R",2328541,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",54440974,"R",18278926,"R",7095210,"R",5557834,"R",6984981,"R",1529022,"R",14995001, 1,"R",35472486,"R",44917496,"R",9445010,"R",1967475,"R",8356169,"R",-878634,"R",0,"R",6509451,"R",60950425,"R",15486318,"R",89502009,"R",42149923,"R",49447226,"R",54440974
154721,"R",9089725,"R",28583790,"R",0,"R",43845800,"R",24062298,"R",142765,"R",9194379,"R",10589123,"R",0,"R",10589123,"R",19783502,"R",2970028,"R",39667018,"R",8867384,"R",2341589,"R",0,"R",53846019,"R",25262229,"R",23480301,"R",17668882,"R",-7833,"R",5803586,"R",13979916,"R",0,"R",19783502,"R",1648700,"R",181423,"R",0,"R",0,"R",0,"R",13621558,"R",15451681,"R",13621558,"R",0,"R",13621558,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13621558,"R",13621558,"R",0,"R",7258552,"R",7258552,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2651197,"R",2651197,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4688958,"R",2318976,"R",2369982,"R",0,"R",4688958,"R",2318976,"R",2369982,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1202624,"R",-48901,"R",1251525,"R",0,"R",0,"R",0,"R",6091938,"R",6091938,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1587032,"R",1084976,"R",502056,"R",0,"R",23480301,"R",19356738,"R",4123563,"R",0,"R",0,"R",-1604184,"R",1604184,"R",0,"R",23480301,"R",17752554,"R",5727747,"R",0,"R",4079154,"R",2078522,"R",0,"R",0,"R",193236,"R",34154,"R",905051,"R",288724,"R",5456160,"R",2129250,"R",3133577,"R",1161187,"R",3552731,"R",135974,"R",0,"R",0,"R",0,"R",0,"R",0,"R",348973,"R",225574,"R",17668882,"R",6053385,"R",1302308,"R",1330394,"R",1524161,"R",704519,"R",6754115, 1,"R",7797752,"R",9864730,"R",2066978,"R",153129,"R",1739214,"R",-308059,"R",482694,"R",2880947,"R",20960922,"R",5803586,"R",13979916,"R",0,"R",142765,"R",17668882
154749,"R",24453319,"R",17111881,"R",0,"R",61180580,"R",4281683,"R",1050000,"R",17569036,"R",39329861,"R",39329861,"R",0,"R",56898897,"R",1483900,"R",38652950,"R",5053652,"R",176117,"R",0,"R",45366619,"R",28254738,"R",32464331,"R",14280939,"R",0,"R",18183392,"R",38715505,"R",0,"R",56898897,"R",857076,"R",134023,"R",392277,"R",46580,"R",203308,"R",7901135,"R",9534399,"R",8677323,"R",0,"R",8677323,"R",857076,"R",857076,"R",0,"R",134023,"R",134023,"Z",0,"R",392277,"R",392277,"Z",0,"R",46580,"R",46580,"Z",0,"R",203308,"R",203308,"Z",0,"R",7044059,"R",7044059,"R",0,"R",5269682,"R",5269682,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16755544,"R",4292228,"R",0,"R",12463316,"R",16382814,"R",4292228,"R",0,"R",12090586,"R",372730,"R",0,"R",0,"R",372730,"Z",0,"Z",0,"Z",0,"Z",0,"R",5051624,"R",360728,"Z",0,"R",4690896,"Z",0,"Z",0,"R",3833581,"R",3833581,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1553900,"R",1553900,"R",0,"R",0,"R",32464331,"R",15310119,"Z",0,"R",17154212,"R",0,"R",1439480,"R",-1439480,"R",0,"R",32464331,"R",16749599,"R",-1439480,"R",17154212,"R",3236725,"R",2074351,"Z",0,"Z",0,"R",483947,"R",302525,"R",1054846,"R",640862,"R",5405965,"R",1826517,"R",2591223,"R",744013,"R",1508233,"R",652935,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",14280939,"R",6241203,"R",1267724,"R",620072,"R",1401359,"R",120832,"R",4629749, 1,"R",18765280,"R",31624566,"R",12859286,"R",8780997,"R",5024265,"R",-945976,"R",0,"R",2468660,"R",16749599,"R",18183392,"R",38715505,"R",14280939,"R",1050000,"R",14280939
154855,"R",3800959,"R",6466636,"R",0,"R",18937622,"R",9616570,"R",7242981,"R",1371033,"R",7950019,"R",7616068,"R",333951,"R",9321052,"R",1971063,"R",9913746,"R",2171932,"R",578196,"R",2577843,"R",17212780,"R",10746144,"R",11643070,"R",10860091,"R",1684002,"R",2466981,"R",6854071,"R",0,"R",9321052,"R",1737340,"R",63375,"R",55500,"R",0,"R",0,"R",4602196,"R",6458411,"R",4602196,"R",0,"R",4602196,"R",1737340,"R",1737340,"R",0,"R",63375,"R",63375,"R",0,"R",55500,"R",55500,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2745981,"R",2745981,"R",0,"R",6001561,"R",6001561,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",869718,"R",869718,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",878843,"R",602208,"R",0,"R",276635,"R",878843,"R",602208,"R",0,"R",276635,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1036642,"R",793451,"R",0,"R",243191,"R",235515,"R",235515,"R",1636943,"R",1636943,"R",0,"R",0,"R",983848,"R",983848,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11643070,"R",11123244,"R",0,"R",519826,"R",0,"R",405456,"R",-405456,"R",0,"R",11643070,"R",11528700,"R",-405456,"R",519826,"R",1403112,"R",988233,"R",0,"R",0,"R",0,"R",0,"R",515730,"R",67562,"R",4325365,"R",1044967,"R",2180054,"R",635186,"R",1119826,"R",396518,"R",0,"R",0,"R",0,"R",1113318,"R",83672,"R",202686,"R",0,"R",10860091,"R",3216138,"R",754571,"R",656257,"R",1291090,"R",370523,"R",4571512, 1,"R",4885397,"R",4922359,"R",36962,"R",35322,"R",1640,"R",0,"R",0,"R",2352611,"R",10332170,"R",2466981,"R",6854071,"R",9321052,"R",6466636,"R",10860091
155007,"R",20860118,"R",24517219,"R",0,"R",53859577,"R",26709402,"R",0,"R",16415117,"R",10735058,"R",4522295,"R",6212763,"R",27150175,"R",28000,"R",23643243,"R",2912988,"R",760369,"Z",0,"R",27344600,"R",2827381,"R",9737998,"R",8484037,"R",0,"R",1253961,"R",25896214,"R",0,"R",27150175,"R",920142,"R",120550,"R",209079,"Z",0,"R",970418,"Z",0,"R",2220189,"R",975520,"R",0,"R",975520,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",331206,"R",331206,"R",0,"R",644314,"R",644314,"R",0,"R",1849974,"R",1849974,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",2504933,"R",2398883,"R",106050,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",2254695,"R",730508,"R",1454137,"R",70050,"R",2254695,"R",730508,"R",1454137,"R",70050,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2401381,"R",641320,"R",1760061,"R",0,"Z",0,"Z",0,"R",71140,"R",71140,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",655875,"R",655875,"R",0,"R",0,"R",9737998,"R",6347700,"R",3320248,"R",70050,"R",0,"R",-10231293,"R",10231293,"Z",0,"R",9737998,"R",-3883593,"R",13551541,"R",70050,"R",2081640,"R",1158269,"R",0,"Z",0,"R",0,"Z",0,"R",684221,"R",357147,"R",927374,"R",505532,"R",3472310,"R",978645,"R",294209,"R",0,"R",0,"R",0,"R",0,"R",1024283,"R",0,"R",0,"R",0,"R",8484037,"R",2999593,"R",641446,"R",552177,"R",825749,"R",433246,"R",3031826, 1,"R",6719094,"R",8515527,"R",1796433,"R",176100,"R",1741573,"R",-121240,"R",0,"R",8094956,"R",16578993,"R",1253961,"R",25896214,"R",846905,"R",0,"R",8484037
155070,"R",6439084,"R",12031498,"R",0,"R",19652665,"R",4035512,"R",3363528,"R",8806319,"R",6810834,"R",5294922,"R",1515912,"R",15617153,"R",443809,"R",13839625,"R",865764,"R",0,"R",0,"R",15149198,"R",3117700,"R",9871238,"R",8767942,"R",0,"R",1103296,"R",14513857,"R",0,"R",15617153,"R",442115,"R",696952,"R",144260,"R",0,"R",93168,"R",1882366,"R",3258861,"R",2444481,"R",0,"R",2444481,"R",442115,"R",442115,"R",0,"R",26832,"R",26832,"R",0,"R",144260,"R",144260,"R",0,"R",0,"R",0,"R",0,"R",93168,"R",93168,"R",0,"R",1738106,"R",1738106,"R",0,"R",3644961,"R",3644961,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1019752,"R",1019752,"R",0,"R",0,"R",144260,"R",144260,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1291072,"R",1245144,"R",0,"R",45928,"R",1210331,"R",1164403,"R",0,"R",45928,"R",80741,"R",80741,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1060017,"R",37702,"R",1022315,"R",0,"R",0,"R",0,"R",851771,"R",851771,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1859405,"R",1859405,"R",0,"R",0,"R",9871238,"R",8802995,"R",1022315,"R",45928,"R",0,"R",832403,"R",-832403,"Z",0,"R",9871238,"R",9635398,"R",189912,"R",45928,"R",1568615,"R",1119945,"R",0,"R",0,"R",0,"R",0,"R",288364,"R",218642,"R",589185,"R",356327,"R",985311,"R",538703,"R",654803,"R",211887,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4681664,"R",0,"R",8767942,"R",2445504,"R",425683,"R",609345,"R",310881,"R",203531,"R",4772998, 1,"R",6780366,"R",7048498,"R",268132,"R",138602,"R",409200,"R",-279670,"R",0,"R",867456,"R",8802995,"R",1103296,"R",14513857,"R",8806319,"R",2617527,"R",8767942
155089,"R",79291162,"R",40906944,"R",0,"R",127280945,"R",8550660,"R",3996335,"R",58831890,"R",59898395,"R",44862554,"R",15035841,"R",118730285,"R",7603553,"R",58471972,"R",15602428,"R",815663,"R",0,"R",82493616,"R",41586672,"R",47057454,"R",28428257,"R",0,"R",18629197,"R",100101088,"R",0,"R",118730285,"R",2071671,"R",204560,"R",998885,"R",0,"R",1703456,"R",10392185,"R",15370757,"R",12095641,"R",0,"R",12095641,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",12095641,"R",12095641,"R",0,"R",0,"R",0,"R",0,"R",17752798,"R",17752798,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2816035,"R",2816035,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4484394,"R",243578,"R",4116957,"R",123859,"R",4484394,"R",243578,"R",4116957,"R",123859,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15791215,"R",4034311,"R",9716354,"R",2040550,"R",124939,"R",124939,"R",2923419,"R",2923419,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3164654,"R",2934874,"R",0,"R",229780,"R",47057454,"R",30829954,"R",13833311,"R",2394189,"R",0,"R",4171998,"R",-4171998,"Z",0,"R",47057454,"R",35001952,"R",9661313,"R",2394189,"R",7717726,"R",5337061,"R",0,"R",0,"R",0,"R",0,"R",2029624,"R",1177639,"R",7021935,"R",3559868,"R",7625693,"R",2225307,"R",2126905,"R",336104,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1906374,"R",559853,"R",28428257,"R",13195832,"R",3024680,"R",2312423,"R",1906373,"R",155318,"R",7833631, 1,"R",52204443,"R",62611738,"R",10407295,"R",246017,"R",12697704,"R",-2548921,"R",12495,"R",6573695,"R",35001952,"R",18629197,"R",100101088,"R",32960787,"R",3996335,"R",28428257
