UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07   
130606,"R",7576909,"R",41316197,"R",315858,"R",41632055,"R",49208964,"R",0,"R",0,"R",4986271,"R",4986271,"Z",0,"R",2984808,"R",2984808,"R",7971079,"R",0,"R",41316197,"R",637541,"Z",0,"R",-715853,"R",41237885,"R",870576,"R",0,"R",57684345,"R",5162737,"R",119519,"R",63837177,"R",22520979,"R",0,"R",0,"R",39853451,"R",40159200,"R",-305749,"R",43051759,"R",-1508125,"R",41237885,"R",8574694,"R",1072200,"R",897930,"R",63685,"R",0,"R",63685,"R",0,"A",,"R",0,"A",,"R",152614,"R",10761123,"R",0,"R",21585369,"R",0,"R",6804391,"R",0,"R",0,"R",350,"R",25196,"R",0,"R",28415306,"R",39176429,"R",677022,"R",0,"R",0,"R",0,"R",677022,"R",39853451,"R",18884009,"R",11187616,"R",0,"R",0,"R",0,"R",0,"R",8217273,"R",4191283,"R",4058128,"R",2193217,"R",1401124,"R",939959,"R",2808829,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",4789837,"R",0,"R",40159200,"R",18512075,"R",12093799,"R",3459302,"R",1561708,"R",0,"R",4532316,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",6103751,"R",347348,"R",737462,"R",0,"R",47086,"R",1410354,"R",8646001,"R",5837172,"R",0,"R",5837172,"R",2808829,"R",4120824,"R",4120824,"R",0,"R",234505,"R",234505,"R",0,"R",497883,"R",497883,"R",0,"R",0,"R",0,"R",0,"R",31789,"R",31789,"R",0,"R",952171,"R",952171,"R",0,1 ,"R",986118,"R",959727,"R",-26391,"R",0,"R",0,"R",-26391,"R",0,"R",-20232,"R",144229,"R",-11934,"R",1290966,"R",319305,"R",0,"R",164461
130624,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",94882679,"A",57098220,"A",37784459,"A",,"A",-37784459,"A",,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",843420,"N",0,"N",0,"N",0,"N",0,"N",843420,"N",65858584,"N",0,"N",0,"N",328994,"N",0,"N",0,"N",945968,"N",0,"N",-1,"N",67133545,"N",67976965,"N",4236987,"N",0,"N",0,"N",22668727,"N",26905714,"N",94882679,"N",10755567,"N",9859537,"N",0,"N",0,"N",0,"N",0,"N",5278199,"N",1895253,"N",14884877,"N",5961206,"N",17887094,"N",5282801,"N",328994,"N",657253,"N",3579,"N",0,"N",0,"N",0,"N",0,"N",7306236,"N",1014838,"N",57098220,"N",24017214,"N",7296089,"N",4069561,"N",3922183,"N",6632,"N",17786541,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"N",328994,"N",0,"N",0,"N",0,"N",0,"N",0,"N",328994,"N",0,"N",0,"N",0,"N",328994,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
130776,"R",34492483,"R",239864523,"R",2404947,"R",242269470,"R",276761953,"R",0,"R",0,"R",19061449,"R",19061449,"R",0,"R",13848445,"R",13848445,"R",32909894,"R",0,"R",239864523,"R",3328487,"R",407116,"R",251933,"R",243852059,"R",22609726,"R",0,"R",380781484,"R",27927154,"R",1861308,"R",433179672,"R",193315149,"R",0,"R",0,"R",149977210,"R",157887173,"R",-7909963,"R",251762022,"R",0,"R",243852059,"R",51628593,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18289404,"R",0,"R",0,"R",0,"R",1074850,"R",70992847,"R",0,"R",51971203,"R",0,"R",12563635,"R",1456708,"R",57664,"R",62257,"R",463232,"R",2354295,"R",68928994,"R",139921841,"R",10055369,"R",0,"R",0,"R",0,"R",10055369,"R",149977210,"R",74541599,"R",35842518,"R",1115958,"R",402187,"R",482115,"R",219783,"R",12871149,"R",5747475,"R",24231278,"R",9799318,"R",18881914,"R",8380096,"R",13605117,"R",12158043,"R",2383855,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",157887173,"R",62775232,"R",41201169,"R",8601751,"R",13257762,"R",0,"R",32051259,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",7492005,"R",4965874,"R",1456708,"R",57664,"R",0,"R",5880805,"R",19853056,"R",6247939,"R",0,"R",6247939,"R",13605117,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6247939,"R",6247939,"R",0,1 ,"R",21673513,"R",21357642,"R",-315871,"R",728498,"R",524794,"R",-1569163,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
130882,"R",6998792,"R",2554653,"R",0,"R",2554653,"R",9553445,"R",0,"R",0,"R",634218,"R",634218,"R",0,"R",0,"R",0,"R",634218,"R",0,"R",2554653,"R",0,"R",0,"R",6364574,"R",8919227,"R",0,"R",0,"R",2273656,"R",2560961,"R",0,"R",4834617,"R",2279964,"R",0,"R",0,"R",41782545,"R",18411996,"R",23370549,"R",4805386,"R",-19256708,"R",8919227,"R",340814,"R",7450904,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"A",,"R",0,"R",7791718,"R",0,"R",8342877,"R",0,"R",0,"R",0,"R",9633565,"R",0,"R",0,"R",0,"R",17976442,"R",25768160,"R",14833300,"R",0,"R",0,"R",1181085,"R",16014385,"R",41782545,"R",2140639,"R",440457,"R",0,"R",0,"R",0,"R",0,"R",1618352,"R",0,"R",285124,"R",176860,"R",14367881,"R",5726752,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",18411996,"R",6344069,"R",2996609,"R",114794,"R",497197,"R",0,"R",8459327,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1 ,"R",20100626,"R",26198456,"R",6097830,"R",2105255,"R",3858834,"R",0,"R",133741,"R",7671587,"R",26949245,"R",4113841,"R",8919227,"R",6364574,"R",0,"R",19774855
130907,"R",86207250,"R",61764966,"R",0,"R",61764966,"R",147972216,"R",0,"R",0,"R",7427193,"R",7427193,"R",0,"R",0,"R",0,"R",7427193,"R",7427193,"R",61764966,"R",0,"R",0,"R",71352864,"R",133117830,"R",4406565,"R",0,"R",118550785,"R",6987452,"Z",0,"R",129944802,"R",68179836,"R",0,"R",0,"R",181154636,"R",151243572,"R",29911064,"R",121361037,"R",-18154271,"R",133117830,"R",47899348,"R",6775713,"R",18060055,"R",0,"R",0,"R",0,"R",1330276,"R",0,"R",0,"R",0,"R",0,"R",74065392,"Z",0,"R",78280523,"R",0,"R",28808721,"R",0,"R",0,"R",0,"R",0,"R",0,"R",107089244,"R",181154636,"R",0,"R",0,"R",0,"R",0,"R",0,"R",181154636,"R",71182315,"R",44089586,"R",0,"R",0,"R",5030616,"R",2068612,"R",15622374,"R",7816286,"R",10777191,"R",6178118,"R",22615861,"R",5998157,"R",5203411,"R",1330276,"R",496255,"R",0,"R",0,"R",0,"R",0,"R",19481528,"R",0,"R",151243572,"R",66647014,"R",29968573,"R",16352554,"R",2829143,"R",0,"R",35446288,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",22033008,"R",523788,"R",1111596,"R",0,"R",0,"R",0,"R",23668392,"R",18464981,"R",0,"R",18464981,"R",5203411,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5503243,"R",5503243,"Z",0,"R",12961738,"R",12961738,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",23135350,"R",181154636,"R",29911064,"R",151272101,"R",86207250,"R",0,"R",151243572
130934,"R",38850237,"R",296588483,"R",21792865,"R",318381348,"R",357231585,"R",29874833,"R",4032407,"R",25092212,"R",29124619,"R",106338696,"R",229694815,"R",336033511,"R",365158130,"R",117636968,"R",123372355,"R",12811471,"R",0,"R",-231872506,"R",-95688680,"R",7662297,"R",25869826,"R",301115808,"R",66864534,"R",1137686,"R",402650151,"R",174271731,"R",0,"R",68210063,"R",162202001,"R",149881647,"R",12320354,"R",-108009034,"R",0,"R",-95688680,"R",38935063,"R",17575524,"R",0,"R",0,"R",0,"R",0,"R",20370288,"R",0,"R",195959,"R",0,"R",3188227,"R",80265061,"R",0,"R",43434322,"R",0,"R",23775574,"R",0,"R",0,"R",0,"R",243844,"R",1377309,"R",68831049,"R",149096110,"R",13000000,"R",0,"R",0,"R",105891,"R",13105891,"R",162202001,"R",44883521,"R",28253754,"R",21035428,"R",9365355,"R",518474,"R",195989,"R",5234985,"R",3750381,"R",14721098,"R",7215465,"R",20281159,"R",8217755,"R",8188410,"R",20265078,"R",1009700,"R",0,"R",0,"R",0,"R",0,"R",14753494,"R",0,"R",149881647,"R",58008399,"R",26293592,"R",10807266,"R",9935313,"R",4639742,"R",40197335,1 ,"R",10816756,"R",37534188,"R",1105110,"R",13645137,1 ,"R",3936738,"R",187006094,"R",48005501,"R",15554706,"R",10298803,"R",1049800,"R",2287373,"R",0,"R",1029986,"R",17749900,"R",32415862,"R",24227452,"R",0,"R",24227452,"R",8188410,"R",10298186,"R",10298186,"R",0,"R",1049800,"R",1049800,"R",0,"R",2287373,"R",2287373,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",10592093,"R",10592093,"R",0,1 ,"R",22273696,"R",26148753,"R",3875057,"R",0,"R",0,"R",0,"R",3875057,"R",-785537,"R",149096110,"R",12320354,"R",-108009034,"R",-231872506,"R",110371103,"R",149881647
131399,"R",58003940,"R",250106619,"R",46240006,"R",296346625,"R",354350565,"Z",0,"Z",0,"R",47239688,"R",47239688,"Z",0,"Z",0,"Z",0,"R",47239688,"Z",0,"R",250106619,"R",2325449,"R",7241706,"R",47437103,"R",307110877,"R",21322332,"Z",0,"R",381556454,"R",13013661,"R",11308766,"R",427201213,"R",177583490,"Z",0,"R",488896,"R",215735521,"R",171028411,"R",44707110,"R",262403766,"R",1,"R",307110877,"R",28880809,"R",13331237,"Z",0,"R",5521110,"R",4476243,"R",1044867,"R",411882,"Z",0,"R",107923,"Z",0,"R",4460181,"R",52713142,"R",0,"R",89122849,"Z",0,"R",7786022,"R",0,"R",0,"R",1383405,"R",4229645,"R",0,"R",102521921,"R",155235063,"R",60500458,"R",0,"R",0,"R",0,"R",60500458,"R",215735521,"R",36175951,"R",27200624,"R",6385315,"R",2630095,"R",2071633,"R",1413031,"R",17075998,"R",9183452,"R",19433063,"R",6571362,"R",48737786,"R",19290177,"R",1065099,"R",3384075,"R",1631313,"Z",0,"Z",0,"Z",0,"Z",0,"R",36699491,"R",3880851,"R",171028411,"R",71800905,"R",16753633,"R",20762396,"R",15937095,"R",0,"R",45774382,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",7786022,"R",4161810,"R",0,"R",4476243,"R",1044867,"R",1383405,"R",18852347,"R",2212933,"R",15574315,"R",17787248,"R",1065099,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2212933,"R",2212933,"R",0,"R",15574315,"R",0,"R",15574315,1 ,"R",49452528,"R",53687450,"R",4234922,"R",0,"R",0,"R",0,"R",4234922,"R",-15793348,"R",155235063,"R",44707110,"R",307110877,"R",47437103,"R",0,"R",171028411
132374,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3847473,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",989296,"A",,"R",0,"R",4836769,"R",0,"R",0,"R",21770274,"R",1406678,"R",1004154,"R",0,"R",0,"R",0,"R",0,"R",24181106,"R",29017875,"A",,"A",,"A",,"R",0,"R",0,"R",29017875,"R",22704084,"R",10131991,"R",0,"R",0,"R",0,"R",0,"R",831183,"R",443639,"R",1633460,"R",1170109,"R",4306916,"R",2851693,"R",1664154,"A",,"A",,"A",,"A",,"A",,"A",,"R",633304,"R",0,"R",31773101,"R",14597432,"R",4079058,"R",3429827,"R",0,"R",0,"R",9666784,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",1384238,"R",67633,"R",281338,"R",0,"R",48802,"R",42143,"R",1824154,"R",160000,"R",0,"R",160000,"R",1664154,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",160000,"R",160000,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
132675,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",235760,"R",334078,"R",30261,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",600099,"R",0,"R",0,"R",0,"R",334078,"R",0,"R",0,"R",0,"R",0,"R",0,"R",334078,"R",934177,"A",,"A",,"A",,"R",0,"R",0,"R",934177,"R",1205665,"R",557201,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",212049,"R",167402,"R",496800,"R",295758,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",1914514,"R",1020361,"R",262182,"R",232010,"R",0,"R",0,"R",399961,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",334078,"R",0,"R",30261,"Z",0,"Z",0,"R",0,"R",364339,"R",364339,"R",0,"R",364339,"R",0,"R",334078,"R",334078,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",30261,"R",30261,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
132693,"R",28969380,"R",129134278,"R",22122306,"R",151256584,"R",180225964,"R",16259899,"R",755725,"R",11233190,"R",11988915,"R",2044713,"R",57131587,"R",59176300,"R",71165215,"R",5725703,"R",138256605,"R",11038569,"R",0,"R",-29700229,"R",119594945,"R",6856465,"R",0,"R",266357240,"R",28877465,"R",5066299,"R",307157469,"R",166100427,"R",0,"R",0,"R",117019166,"R",120648013,"R",-3628847,"R",123223792,"R",0,"R",119594945,"R",18618382,"R",1706027,"R",4240410,"R",499629,"R",0,"R",499629,"R",1613032,"R",0,"R",94904,"R",0,"R",985335,"R",27757719,"R",0,"R",44490446,"R",0,"R",26451610,"R",5648891,"R",3525702,"R",0,"R",846737,"R",0,"R",80963386,"R",108721105,"R",605340,"R",7618777,"R",0,"R",73944,"R",8298061,"R",117019166,"R",48197134,"R",27051284,"R",0,"R",0,"R",1592452,"R",645187,"R",8322878,"R",3994946,"R",14222004,"R",7031304,"R",21722215,"R",7525586,"R",21137272,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5454058,"R",0,"R",120648013,"R",46248307,"R",19620120,"R",11289803,"R",8799092,"R",62115,"R",34628576,1 ,"R",5390926,"R",47459210,"R",5657558,"R",16219495,1 ,"R",63133,"R",680908,"R",68145,"R",40404,"R",22856193,"R",2550173,"R",5542691,"R",0,"R",177678,"R",1261616,"R",32388351,"R",11251079,"R",0,"R",11251079,"R",21137272,"R",8406254,"R",8406254,"R",0,"R",111231,"R",111231,"R",0,"R",1952376,"R",1952376,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",781218,"R",781218,"R",0,1 ,"R",17066201,"R",17780233,"R",714032,"R",442414,"R",767097,"R",-469930,"R",-25549,"R",-11286328,"R",119667661,"R",-2492072,"R",145718264,"R",30320636,"R",7039487,"R",122160705
132709,"R",25620645,"R",212218458,"R",119931559,"R",332150017,"R",357770662,"R",36826715,"R",3057857,"R",21963445,"R",25021302,"R",9942858,"R",110908838,"R",120851696,"R",145872998,"R",12743879,"R",229380461,"R",36931770,"R",1034417,"R",-31366148,"R",235980500,"R",12551113,"R",0,"R",350499796,"R",39294584,"R",12866584,"R",415212077,"R",210992476,"R",0,"R",38161575,"R",274209670,"R",277449959,"R",-3240289,"R",239220789,"R",0,"R",235980500,"R",45851023,"R",7089978,"R",2528003,"R",9706123,"R",0,"R",9706123,"R",2442830,"R",0,"R",368116,"R",0,"R",3096233,"R",71082306,"R",0,"R",92814074,"R",0,"R",76614735,"R",16529013,"R",0,"R",3433759,"R",2581504,"R",38336,"R",192011421,"R",263093727,"R",954400,"R",10133797,"R",27746,"R",0,"R",11115943,"R",274209670,"R",91202676,"R",52767971,"R",0,"R",0,"R",1824076,"R",948162,"R",25961884,"R",15075818,"R",30210688,"R",17964958,"R",42415648,"R",25223386,"R",57032233,"R",8976897,"R",4666228,"R",0,"R",0,"R",0,"R",0,"R",19825857,"R",0,"R",277449959,"R",116646523,"R",43315677,"R",25237282,"R",9924234,"R",604898,"R",81721345,1 ,"R",19378306,"R",96481449,"R",8221723,"R",35750917,1 ,"R",447551,"R",4479682,"R",4522156,"R",1075798,"R",71127932,"R",5443128,"R",15529013,"R",0,"R",1855678,"R",7756225,"R",101711976,"R",44679743,"R",0,"R",44679743,"R",57032233,"R",37478983,"R",37478983,"R",0,"R",1793214,"R",1793214,"R",0,"R",1928357,"R",1928357,"R",0,"R",0,"R",0,"R",0,"R",2456120,"R",2456120,"R",0,"R",1023069,"R",1023069,"R",0,1 ,"R",41334465,"R",42727372,"R",1392907,"R",1402047,"R",27746,"R",-36886,"R",0,"R",-11675931,"R",296192135,"R",8871173,"R",315255411,"R",128970696,"R",9942858,"R",287925860
132851,"R",20057794,"R",65928077,"R",27486336,"R",93414413,"R",113472207,"R",8860348,"R",0,"R",5742721,"R",5742721,"R",0,"R",27657577,"R",27657577,"R",33400298,"R",2707748,"R",84029871,"R",14336709,"R",600000,"R",-12742071,"R",86224509,"R",15803849,"R",20337775,"R",111941501,"R",8644654,"R",2297945,"R",159025724,"R",74995853,"R",0,"R",0,"R",63791872,"R",66820166,"R",-3028294,"R",89252803,"R",0,"R",86224509,"R",7150374,"R",2155068,"R",192535,"R",273930,"Z",0,"R",273930,"R",863037,"R",0,"R",685839,"R",0,"R",1784925,"R",13105708,"R",0,"R",24306287,"R",0,"R",17228119,"R",3570335,"R",0,"R",1188670,"R",530472,"R",18940,"R",46842823,"R",59948531,"R",201986,"R",3103474,"R",537881,"R",0,"R",3843341,"R",63791872,"R",22412472,"R",9797513,"R",0,"R",0,"R",0,"R",0,"R",3986706,"R",1743737,"R",6106534,"R",2668446,"R",16980547,"R",7421892,"R",11861803,"R",882256,"R",385295,"R",0,"R",0,"R",0,"R",0,"R",4589848,"R",1405648,"R",66820166,"R",23422531,"R",8768964,"R",5942549,"R",4068230,"R",0,"R",24617892,1 ,"R",4501683,"R",23669904,"R",2688295,"R",8486328,1 ,"R",88165,"R",927921,"R",19453,"R",374020,"R",14450368,"R",239376,"R",3762870,"R",0,"R",0,"R",1506697,"R",19959311,"R",8097508,"R",0,"R",8097508,"R",11861803,"R",6426636,"R",6426636,"R",0,"R",25137,"R",25137,"R",0,"R",562614,"R",562614,"R",0,"R",0,"R",0,"R",0,"R",725949,"R",725949,"R",0,"R",357172,"R",357172,"R",0,1 ,"R",65939770,"R",75164444,"R",9224674,"R",834910,"R",8012598,"R",0,"R",377166,"R",-6871635,"R",59948531,"R",-3028294,"R",86224509,"R",17590898,"R",0,"R",66820166
132903,"R",623245054,"R",1224959624,"R",169194432,"R",1394154056,"R",2017399110,"R",234747523,"R",10081000,"R",114475215,"R",124556215,"R",148392236,"R",741303908,"R",889696144,"R",1014252359,"R",85580332,"R",1164671394,"R",117350389,"Z",0,"R",-129707841,"R",1152313942,"R",43016240,"R",82062447,"R",1672498605,"R",403162279,"R",34515580,"R",2235255151,"R",963509975,"Z",0,"R",30964268,"R",1288961119,"R",1323948264,"R",-34987145,"R",1187301087,"R",0,"R",1152313942,"R",305858103,"R",111049095,"R",9968278,"R",29211018,"R",761660,"R",28449358,"R",96914456,"Z",0,"Z",0,"Z",0,"R",13254721,"R",566255671,"Z",0,"R",378428621,"Z",0,"R",135146353,"R",128918996,"R",0,"R",31393185,"R",28695380,"R",9012310,"R",711594845,"R",1277850516,"R",9337817,"R",1772786,"R",0,"R",0,"R",11110603,"R",1288961119,"R",456733934,"R",283192160,"R",186785744,"R",85855607,"R",23241658,"R",7780040,"R",117711560,"R",60820939,"R",64823909,"R",28887443,"R",110134171,"R",56744092,"R",165492540,"R",87550329,"R",44100434,"R",0,"R",0,"R",0,"R",0,"R",111474419,"R",16154928,"R",1323948264,"R",583535643,"R",235984623,"R",72313423,"R",75403409,"R",5952065,"R",350759101,1 ,"R",69145560,"R",285639618,"R",17608935,"R",123390111,1 ,"R",28667192,"R",399997974,"R",67971397,"R",99782263,"R",112585051,"R",23821022,"R",126631734,"Z",0,"R",466385,"R",123573842,"R",387078034,"R",221585494,"R",0,"R",221585494,"R",165492540,"R",64450090,"R",64450090,"R",0,"R",13636508,"R",13636508,"Z",0,"R",72491211,"R",72491211,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",71007685,"R",71007685,"R",0,1 ,"R",162816774,"R",160837792,"R",-1978982,"R",0,"R",0,"R",0,"R",-1978982,"R",36916090,"R",1452996519,"R",51275803,"R",1829207071,"R",403512781,"R",452761763,"R",1376565512
132976,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",671829,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",671829,"R",0,"R",2119991,"R",0,"R",400876,"R",0,"R",0,"R",80851,"R",0,"R",0,"R",2601718,"R",3273547,"A",,"A",,"A",,"R",0,"R",0,"R",3273547,"R",2563244,"R",2196220,"R",0,"R",0,"R",0,"R",0,"R",500074,"R",410560,"R",668104,"R",583308,"R",0,"R",0,"R",249107,"A",,"A",,"A",,"A",,"A",,"A",,"R",20000,"R",0,"R",4000529,"R",3190088,"R",810441,"R",0,"R",0,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",400876,"R",8105,"R",80801,"R",0,"R",46789,"R",231326,"R",767897,"R",518790,"R",0,"R",518790,"R",249107,"R",400876,"R",400876,"R",0,"R",8105,"R",8105,"R",0,"R",30801,"R",30801,"R",0,"R",0,"R",0,"R",0,"R",46789,"R",46789,"R",0,"R",32219,"R",32219,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
